QueryID,FieldOID,QueryStatus,MarkingGroup,OpenDate,ResponseDate,error
Query_5_0,SVSTDT,Open,Site from Data Manager,2025-11-10,,None is not of type 'string'
Query_5_0,SVSTDT,Open,Site from Data Manager,2025-11-10,,None is not of type 'string'
Query_5_0,SVSTDT,Open,Site from Data Manager,2025-11-11,,None is not of type 'string'
Query_5_1,ZJCAT,Open,Site from Data Manager,2025-10-07,,None is not of type 'string'
Query_5_2,RSRESCD,Open,Site from System,2025-11-05,,None is not of type 'string'
Query_5_2,RSRESCD,Open,Site from System,2025-11-05,,None is not of type 'string'
Query_5_1,ECDOSE,Open,Site from Field Monitor,2025-09-29,,None is not of type 'string'
Query_5_1,ECSTTIM,Open,Site from Field Monitor,2025-09-29,,None is not of type 'string'
Query_5_3,DSDECOD,Open,Site from Data Manager,2025-11-10,,None is not of type 'string'
Query_5_0,BASOLE_LBVALUE,Open,Site from Data Manager,2025-11-07,,None is not of type 'string'
Query_5_0,SVSTDT,Open,Site from Data Manager,2025-11-10,,None is not of type 'string'
Query_5_1,ZJCAT,Open,Site from Data Manager,2025-10-07,,None is not of type 'string'
Query_5_0,SCTMRI,Open,Site from System,2025-10-24,,None is not of type 'string'
Query_5_0,SARM,Open,Site from System,2025-10-24,,None is not of type 'string'
Query_5_0,EGDAT,Open,Site from Data Manager,2025-11-03,,None is not of type 'string'
Query_5_0,LBDAT,Open,Site from System,2025-11-13,,None is not of type 'string'
Query_5_0,LBDAT,Open,Site from System,2025-11-13,,None is not of type 'string'
Query_5_0,FARESDAT_4,Open,Site from System,2025-11-13,,None is not of type 'string'
Query_5_0,FARSFLT,Open,Site from System,2025-11-13,,None is not of type 'string'
Query_5_1,ZJSTTIM,Open,Site from System,2025-11-11,,None is not of type 'string'
Query_5_1,VOLSMADL,Open,Site from System,2025-11-11,,None is not of type 'string'
Query_5_1,VOLSOADL,Open,Site from System,2025-11-11,,None is not of type 'string'
Query_5_1,WTURCCT,Open,Site from System,2025-11-11,,None is not of type 'string'
Query_5_2,PRTPT,Open,Site from Data Manager,2025-10-27,,None is not of type 'string'
Query_5_3,PRTPT,Open,Site from Data Manager,2025-10-27,,None is not of type 'string'
Query_5_4,PRTPT,Open,Site from Data Manager,2025-10-27,,None is not of type 'string'
Query_5_1,ECOCCUR,Open,Site from System,2025-10-05,,None is not of type 'string'
Query_5_1,CRNUM,Open,Site from Data Manager,2025-10-30,,None is not of type 'string'
Query_5_5,DSDECOD,Open,Site from Clinical Review,2025-11-10,,None is not of type 'string'
Query_5_0,SVSTDT,Open,Site from Data Manager,2025-11-10,,None is not of type 'string'
Query_5_0,SSTAT,Open,Site from Data Manager,2025-11-10,,None is not of type 'string'
Query_5_1,ZJCAT,Open,Site from Data Manager,2025-10-07,,None is not of type 'string'
Query_5_1,SMPTAK,Open,Site from System,2025-11-07,,None is not of type 'string'
Query_5_1,INJSYR,Open,Site from System,2025-11-10,,None is not of type 'string'
Query_5_1,ECDIR,Open,Site from System,2025-11-10,,None is not of type 'string'
Query_5_1,ECDOSE,Open,Site from Clinical Review,2025-11-10,,None is not of type 'string'
Query_5_1,ECDOSE,Open,Site from System,2025-11-10,,None is not of type 'string'
Query_5_1,ECDOSCH,Open,Site from System,2025-11-10,,None is not of type 'string'
Query_5_1,ECDOSPCB,Open,Site from System,2025-11-10,,None is not of type 'string'
Query_5_1,PSTADMR,Open,Site from System,2025-11-10,,None is not of type 'string'
Query_5_1,PREADMR,Open,Site from System,2025-11-10,,None is not of type 'string'
Query_5_1,PREADMRU,Open,Site from System,2025-11-10,,None is not of type 'string'
Query_5_1,ECDOSPU,Open,Site from System,2025-11-10,,None is not of type 'string'
Query_5_0,SRITE,Open,Site from System,2025-11-11,,None is not of type 'string'
Query_5_0,SVSTDT,Open,Site from Data Manager,2025-11-10,,None is not of type 'string'
Query_5_1,ZJCAT,Open,Site from Data Manager,2025-10-07,,None is not of type 'string'
Query_5_1,ZJCAT,Open,Site from Data Manager,2025-10-07,,None is not of type 'string'
Query_5_1,VSRESN,Open,Site from Field Monitor,2025-11-13,,None is not of type 'string'
Query_5_1,PRSTDAT,Open,Site from Data Manager,2025-11-11,,None is not of type 'string'
Query_5_0,NEUTBLE_LBVALUE,Open,Site from System,2025-11-12,,None is not of type 'string'
Query_5_0,LBDAT,Open,Site from System,2025-11-12,,None is not of type 'string'
Query_5_3,DSDECOD,Open,Site from System,2025-08-05,,None is not of type 'string'
Query_5_0,AEYN,Open,Site from Field Monitor,2025-11-13,,None is not of type 'string'
Query_5_0,CMYN,Open,Site from Field Monitor,2025-11-13,,None is not of type 'string'
Query_5_1,ZJCAT,Open,Site from Data Manager,2025-10-07,,None is not of type 'string'
Query_5_1,PREADMR,Open,Site from Field Monitor,2025-11-13,,None is not of type 'string'
Query_5_1,ECDOSE,Open,Site from Field Monitor,2025-11-13,,None is not of type 'string'
Query_5_1,PSTADMR,Open,Site from Field Monitor,2025-11-13,,None is not of type 'string'
Query_5_0,EGFR_LBVALUE,Open,Site from Clinical Review,2025-10-31,,None is not of type 'string'
Query_5_0,PHOS_LBVALUE,Open,Site from Data Manager,2025-10-22,,None is not of type 'string'
Query_5_1,MHTERM,Open,Site from System,2025-10-29,,None is not of type 'string'
Query_5_1,MHTERM,Open,Site from Clinical Review,2025-10-28,,None is not of type 'string'
Query_5_2,MHTERM,Open,Site from Clinical Review,2025-10-28,,None is not of type 'string'
Query_5_3,MHTERM,Open,Site from Clinical Review,2025-10-28,,None is not of type 'string'
Query_5_1,PRSTDAT,Open,Site from Data Manager,2025-11-02,,None is not of type 'string'
Query_5_0,PRENDAT,Open,Site from Data Manager,2025-10-30,,None is not of type 'string'
Query_5_0,PRSTDAT,Open,Site from Data Manager,2025-10-30,,None is not of type 'string'
Query_5_1,ECDIR,Open,Site from System,2025-11-13,,None is not of type 'string'
Query_5_1,ECSTTIM,Open,Site from System,2025-11-13,,None is not of type 'string'
Query_5_0,AGE,Open,Site from Field Monitor,2025-11-07,,None is not of type 'string'
Query_5_1,ECDIR,Open,Site from System,2025-11-13,,None is not of type 'string'
Query_5_1,ECDOSE,Open,Site from System,2025-11-13,,None is not of type 'string'
Query_5_1,ECSTTIM,Open,Site from System,2025-11-13,,None is not of type 'string'
Query_5_1,ZJCAT,Open,Site from Data Manager,2025-10-07,,None is not of type 'string'
Query_5_1,PRLOC,Open,Site from Field Monitor,2025-11-06,,None is not of type 'string'
Query_5_1,PRLOCOTH,Open,Site from Clinical Review,2025-10-15,,None is not of type 'string'
Query_5_2,EGRESN,Open,Site from Clinical Review,2025-10-29,,None is not of type 'string'
Query_5_3,MHTERM,Open,Site from Clinical Review,2025-10-29,,None is not of type 'string'
Query_5_3,DSSTDAT,Open,Site from Data Manager,2025-10-29,,None is not of type 'string'
Query_5_15,MHTERM,Open,Site from Clinical Review,2025-10-29,,None is not of type 'string'
Query_5_0,LYM_LBVALUE,Open,Site from Clinical Review,2025-10-24,,None is not of type 'string'
Query_5_0,LYM_LBVALUE,Open,Site from Clinical Review,2025-10-24,,None is not of type 'string'
