QueryID,FieldOID,QueryStatus,MarkingGroup,OpenDate,ResponseDate,error
Query_23_4,DSDECOD,Open,Site from Data Manager,2025-11-13,,None is not of type 'string'
Query_23_0,LYM_LBVALUE,Open,Site from Clinical Review,2025-11-12,,None is not of type 'string'
Query_23_0,MG_LBVALUE,Open,Site from Clinical Review,2025-11-12,,None is not of type 'string'
Query_23_0,TPROT_LBVALUE,Open,Site from Clinical Review,2025-11-12,,None is not of type 'string'
Query_23_0,LBDAT,Open,Site from Clinical Review,2025-11-12,,None is not of type 'string'
Query_23_0,EOSLE_LBVALUE,Open,Site from Clinical Review,2025-11-12,,None is not of type 'string'
Query_23_0,LBDAT,Open,Site from Clinical Review,2025-11-12,,None is not of type 'string'
Query_23_0,LBDAT,Open,Site from Clinical Review,2025-11-11,,None is not of type 'string'
Query_23_0,EOSLE_LBVALUE,Open,Site from Clinical Review,2025-11-12,,None is not of type 'string'
Query_23_0,LYMLE_LBVALUE,Open,Site from Clinical Review,2025-11-12,,None is not of type 'string'
Query_23_0,LBDAT,Open,Site from Clinical Review,2025-11-12,,None is not of type 'string'
Query_23_0,MG_LBVALUE,Open,Site from Clinical Review,2025-11-12,,None is not of type 'string'
Query_23_0,EOSLE_LBVALUE,Open,Site from Clinical Review,2025-11-12,,None is not of type 'string'
Query_23_0,HGB_LBVALUE,Open,Site from Clinical Review,2025-11-12,,None is not of type 'string'
Query_23_0,EOSLE_LBVALUE,Open,Site from Clinical Review,2025-11-12,,None is not of type 'string'
Query_23_0,RETI_LBVALUE,Open,Site from Clinical Review,2025-11-12,,None is not of type 'string'
Query_23_0,BILI_LBVALUE,Open,Site from Clinical Review,2025-11-12,,None is not of type 'string'
Query_23_0,LBDAT,Open,Site from Clinical Review,2025-11-12,,None is not of type 'string'
Query_23_0,EOS_LBVALUE,Open,Site from Clinical Review,2025-11-12,,None is not of type 'string'
Query_23_0,EOSLE_LBVALUE,Open,Site from Clinical Review,2025-11-12,,None is not of type 'string'
Query_23_0,MONOLE_LBVALUE,Open,Site from Clinical Review,2025-11-12,,None is not of type 'string'
Query_23_0,RETI_LBVALUE,Open,Site from Clinical Review,2025-11-12,,None is not of type 'string'
Query_23_0,LBDAT,Open,Site from Clinical Review,2025-11-12,,None is not of type 'string'
Query_23_1,MBRESN,Open,Site from Clinical Review,2025-11-12,,None is not of type 'string'
Query_23_4,VSRESN,Open,Site from Clinical Review,2025-11-10,,None is not of type 'string'
Query_23_0,CREAT_LBVALUE,Open,Site from Clinical Review,2025-11-12,,None is not of type 'string'
Query_23_0,EOSLE_LBVALUE,Open,Site from Clinical Review,2025-11-12,,None is not of type 'string'
Query_23_0,EOSLE_LBVALUE,Open,Site from Clinical Review,2025-11-12,,None is not of type 'string'
Query_23_0,CA_LBVALUE,Open,Site from Clinical Review,2025-11-12,,None is not of type 'string'
Query_23_0,RETI_LBVALUE,Open,Site from Clinical Review,2025-11-12,,None is not of type 'string'
Query_23_0,LBDAT,Open,Site from Clinical Review,2025-11-12,,None is not of type 'string'
Query_23_0,MG_LBVALUE,Open,Site from Clinical Review,2025-11-12,,None is not of type 'string'
Query_23_3,VSRESN,Open,Site from Clinical Review,2025-11-10,,None is not of type 'string'
